Virus Name	Record ID	ESMFold pLDDT	ColabFold pLDDT	Chosen Method	structure_file	protlen	Genome_composition	Kingdom	Phylum	Class	Order	Family	Genus	Species	Virus_names
variola_virus	CAA49033.1_12014	30.0	87.4	ColabFold	variola_virus_CF-CAA49033.1_12014_relaxed.pdb	237	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49099.1_12014	35.9	61.6	ColabFold	variola_virus_CF-CAA49099.1_12014_relaxed.pdb	240	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48945.1_12014	82.6	88.8	ColabFold	variola_virus_CF-CAA48945.1_12014_relaxed.pdb	242	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49100.1_12014	38.9	76.1	ColabFold	variola_virus_CF-CAA49100.1_12014_relaxed.pdb	244	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49041.1_12014	68.9	93.4	ColabFold	variola_virus_CF-CAA49041.1_12014_relaxed.pdb	248	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49014.1_12014	50.5	55.1	ColabFold	variola_virus_CF-CAA49014.1_12014_relaxed.pdb	250	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49017.1_12014	31.7	80.6	ColabFold	variola_virus_CF-CAA49017.1_12014_relaxed.pdb	251	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48966.1_12014	64.5	53.3	ESMFold	variola_virus_EF-CAA48966.1_12014_relaxed.pdb	251	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49138.1_12014	47.0	72.4	ColabFold	variola_virus_CF-CAA49138.1_12014_relaxed.pdb	253	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48986.1_12014	47.6	66.4	ColabFold	variola_virus_CF-CAA48986.1_12014_relaxed.pdb	259	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49012.1_12014	82.5	89.4	ColabFold	variola_virus_CF-CAA49012.1_12014_relaxed.pdb	260	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48953.1_12014	92.5	89.6	ESMFold	variola_virus_EF-CAA48953.1_12014_relaxed.pdb	263	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49118.1_12014	76.9	85.6	ColabFold	variola_virus_CF-CAA49118.1_12014_relaxed.pdb	266	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48998.1_12014	56.9	81.9	ColabFold	variola_virus_CF-CAA48998.1_12014_relaxed.pdb	269	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49080.1_12014	84.6	88.8	ColabFold	variola_virus_CF-CAA49080.1_12014_relaxed.pdb	270	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49049.1_12014	52.7	52.6	ESMFold	variola_virus_EF-CAA49049.1_12014_relaxed.pdb	271	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48990.1_12014	33.2	77.2	ColabFold	variola_virus_CF-CAA48990.1_12014_relaxed.pdb	273	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49088.1_12014	79.1	82.4	ColabFold	variola_virus_CF-CAA49088.1_12014_relaxed.pdb	277	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49043.1_12014	41.4	91.8	ColabFold	variola_virus_CF-CAA49043.1_12014_relaxed.pdb	287	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49053.1_12014	36.6	82.9	ColabFold	variola_virus_CF-CAA49053.1_12014_relaxed.pdb	288	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49110.1_12014	88.0	95.3	ColabFold	variola_virus_CF-CAA49110.1_12014_relaxed.pdb	300	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49039.1_12014	85.4	88.7	ColabFold	variola_virus_CF-CAA49039.1_12014_relaxed.pdb	304	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49077.1_12014	27.0	93.4	ColabFold	variola_virus_CF-CAA49077.1_12014_relaxed.pdb	305	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48996.1_12014	33.3	85.7	ColabFold	variola_virus_CF-CAA48996.1_12014_relaxed.pdb	312	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49108.1_12014	67.4	60.0	ESMFold	variola_virus_EF-CAA49108.1_12014_relaxed.pdb	313	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49030.1_12014	85.6	91.8	ColabFold	variola_virus_CF-CAA49030.1_12014_relaxed.pdb	314	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48952.1_12014	26.1	81.1	ColabFold	variola_virus_CF-CAA48952.1_12014_relaxed.pdb	316	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49116.1_12014	86.6	85.1	ESMFold	variola_virus_EF-CAA49116.1_12014_relaxed.pdb	317	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49056.1_12014	55.7	54.9	ESMFold	variola_virus_EF-CAA49056.1_12014_relaxed.pdb	319	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49027.1_12014	66.8	85.7	ColabFold	variola_virus_CF-CAA49027.1_12014_relaxed.pdb	325	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48944.1_12014	46.8	84.2	ColabFold	variola_virus_CF-CAA48944.1_12014_relaxed.pdb	330	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48969.1_12014	86.9	86.4	ESMFold	variola_virus_EF-CAA48969.1_12014_relaxed.pdb	333	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49021.1_12014	76.4	87.5	ColabFold	variola_virus_CF-CAA49021.1_12014_relaxed.pdb	333	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49104.1_12014	35.2	76.4	ColabFold	variola_virus_CF-CAA49104.1_12014_relaxed.pdb	334	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49013.1_12014	42.7	85.3	ColabFold	variola_virus_CF-CAA49013.1_12014_relaxed.pdb	340	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49127.1_12014	23.4	41.6	ColabFold	variola_virus_CF-CAA49127.1_12014_relaxed.pdb	340	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48987.1_12014	67.1	75.3	ColabFold	variola_virus_CF-CAA48987.1_12014_relaxed.pdb	341	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49122.1_12014	85.1	88.0	ColabFold	variola_virus_CF-CAA49122.1_12014_relaxed.pdb	344	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48970.1_12014	69.6	63.7	ESMFold	variola_virus_EF-CAA48970.1_12014_relaxed.pdb	348	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49137.1_12014	58.3	86.2	ColabFold	variola_virus_CF-CAA49137.1_12014_relaxed.pdb	349	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49016.1_12014	68.2	79.0	ColabFold	variola_virus_CF-CAA49016.1_12014_relaxed.pdb	349	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48976.1_12014	39.6	80.1	ColabFold	variola_virus_CF-CAA48976.1_12014_relaxed.pdb	354	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49129.1_12014	77.6	88.1	ColabFold	variola_virus_CF-CAA49129.1_12014_relaxed.pdb	354	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49011.1_12014	34.2	66.2	ColabFold	variola_virus_CF-CAA49011.1_12014_relaxed.pdb	371	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48978.1_12014	77.4	91.5	ColabFold	variola_virus_CF-CAA48978.1_12014_relaxed.pdb	372	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49134.1_12014	82.3	83.3	ColabFold	variola_virus_CF-CAA49134.1_12014_relaxed.pdb	372	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49051.1_12014	39.3	91.9	ColabFold	variola_virus_CF-CAA49051.1_12014_relaxed.pdb	372	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48963.1_12014	87.4	88.5	ColabFold	variola_virus_CF-CAA48963.1_12014_relaxed.pdb	373	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49061.1_12014	44.0	81.7	ColabFold	variola_virus_CF-CAA49061.1_12014_relaxed.pdb	377	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49001.1_12014	30.3	86.4	ColabFold	variola_virus_CF-CAA49001.1_12014_relaxed.pdb	382	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49068.1_12014	29.7	90.9	ColabFold	variola_virus_CF-CAA49068.1_12014_relaxed.pdb	382	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49002.1_12014	48.8	94.2	ColabFold	variola_virus_CF-CAA49002.1_12014_relaxed.pdb	423	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49065.1_12014	30.2	90.2	ColabFold	variola_virus_CF-CAA49065.1_12014_relaxed.pdb	426	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49008.1_12014	68.6	92.3	ColabFold	variola_virus_CF-CAA49008.1_12014_relaxed.pdb	434	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48975.1_12014	62.8	89.6	ColabFold	variola_virus_CF-CAA48975.1_12014_relaxed.pdb	439	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48959.1_12014	87.5	87.2	ESMFold	variola_virus_EF-CAA48959.1_12014_relaxed.pdb	446	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48947.1_12014	81.1	83.7	ColabFold	variola_virus_CF-CAA48947.1_12014_relaxed.pdb	452	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48983.1_12014	42.8	90.6	ColabFold	variola_virus_CF-CAA48983.1_12014_relaxed.pdb	479	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49063.1_12014	71.2	86.5	ColabFold	variola_virus_CF-CAA49063.1_12014_relaxed.pdb	493	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49074.1_12014	26.2	79.1	ColabFold	variola_virus_CF-CAA49074.1_12014_relaxed.pdb	498	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49044.1_12014	40.5	87.6	ColabFold	variola_virus_CF-CAA49044.1_12014_relaxed.pdb	551	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49103.1_12014	90.5	91.1	ColabFold	variola_virus_CF-CAA49103.1_12014_relaxed.pdb	552	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49115.1_12014	78.5	65.5	ESMFold	variola_virus_EF-CAA49115.1_12014_relaxed.pdb	558	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48988.1_12014	47.7	84.9	ColabFold	variola_virus_CF-CAA48988.1_12014_relaxed.pdb	567	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49128.1_12014	86.1	88.0	ColabFold	variola_virus_CF-CAA49128.1_12014_relaxed.pdb	574	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49136.1_12014	84.5	89.3	ColabFold	variola_virus_CF-CAA49136.1_12014_relaxed.pdb	585	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49004.1_12014	60.1	85.7	ColabFold	variola_virus_CF-CAA49004.1_12014_relaxed.pdb	591	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49042.1_12014	75.9	90.3	ColabFold	variola_virus_CF-CAA49042.1_12014_relaxed.pdb	631	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48977.1_12014	53.3	87.5	ColabFold	variola_virus_CF-CAA48977.1_12014_relaxed.pdb	635	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49037.1_12014	70.0	86.5	ColabFold	variola_virus_CF-CAA49037.1_12014_relaxed.pdb	637	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49048.1_12014	47.4	73.2	ColabFold	variola_virus_CF-CAA49048.1_12014_relaxed.pdb	644	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48994.1_12014	44.0	81.6	ColabFold	variola_virus_CF-CAA48994.1_12014_relaxed.pdb	666	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49003.1_12014	55.4	92.0	ColabFold	variola_virus_CF-CAA49003.1_12014_relaxed.pdb	676	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49073.1_12014	42.5	72.0	ColabFold	variola_virus_CF-CAA49073.1_12014_relaxed.pdb	702	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49052.1_12014	24.0	85.4	ColabFold	variola_virus_CF-CAA49052.1_12014_relaxed.pdb	710	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48984.1_12014	52.1	90.4	ColabFold	variola_virus_CF-CAA48984.1_12014_relaxed.pdb	737	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48999.1_12014	89.3	92.8	ColabFold	variola_virus_CF-CAA48999.1_12014_relaxed.pdb	771	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49036.1_12014	72.2	87.8	ColabFold	variola_virus_CF-CAA49036.1_12014_relaxed.pdb	785	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49130.1_12014	66.6	67.4	ColabFold	variola_virus_CF-CAA49130.1_12014_relaxed.pdb	787	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49028.1_12014	27.8	73.0	ColabFold	variola_virus_CF-CAA49028.1_12014_relaxed.pdb	795	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49032.1_12014	61.8	89.9	ColabFold	variola_virus_CF-CAA49032.1_12014_relaxed.pdb	844	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49055.1_12014	24.7	78.5	ColabFold	variola_virus_CF-CAA49055.1_12014_relaxed.pdb	892	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA48991.1_12014	80.4	90.5	ColabFold	variola_virus_CF-CAA48991.1_12014_relaxed.pdb	1005	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49069.1_12014	64.2	80.4	ColabFold	variola_virus_CF-CAA49069.1_12014_relaxed.pdb	1164	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49024.1_12014	60.2	85.1	ColabFold	variola_virus_CF-CAA49024.1_12014_relaxed.pdb	1286	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
variola_virus	CAA49135.1_12014	20.3	62.5	ColabFold	variola_virus_CF-CAA49135.1_12014_relaxed.pdb	1896	dsDNA	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus	
enterovirus_D68	AAR98503.1.9_10583	64.7	67.4	ColabFold	enterovirus_D68_CF-AAR98503.1.9_10583_relaxed.pdb	22	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.8_10583	55.9	64.3	ColabFold	enterovirus_D68_CF-AAR98503.1.1.8_10583_relaxed.pdb	61	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.1_10583	41.5	61.7	ColabFold	enterovirus_D68_CF-AAR98503.1.1.1_10583_relaxed.pdb	68	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1_10583	36.7	63.1	ColabFold	enterovirus_D68_CF-AAR98503.1.1_10583_relaxed.pdb	69	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.8_10583	51.4	70.4	ColabFold	enterovirus_D68_CF-AAR98503.1.8_10583_relaxed.pdb	89	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.7_10583	83.3	92.0	ColabFold	enterovirus_D68_CF-AAR98503.1.1.7_10583_relaxed.pdb	99	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.6_10583	53.9	82.2	ColabFold	enterovirus_D68_CF-AAR98503.1.6_10583_relaxed.pdb	99	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.6_10583	51.0	82.6	ColabFold	enterovirus_D68_CF-AAR98503.1.1.6_10583_relaxed.pdb	101	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.5_10583	67.2	94.3	ColabFold	enterovirus_D68_CF-AAR98503.1.1.5_10583_relaxed.pdb	126	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.5_10583	77.9	91.4	ColabFold	enterovirus_D68_CF-AAR98503.1.5_10583_relaxed.pdb	147	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.4_10583	63.8	76.9	ColabFold	enterovirus_D68_CF-AAR98503.1.1.4_10583_relaxed.pdb	161	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.9_10583	82.6	96.2	ColabFold	enterovirus_D68_CF-AAR98503.1.1.9_10583_relaxed.pdb	166	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.3_10583	71.5	89.1	ColabFold	enterovirus_D68_CF-AAR98503.1.1.3_10583_relaxed.pdb	169	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.10_10583	86.4	96.6	ColabFold	enterovirus_D68_CF-AAR98503.1.10_10583_relaxed.pdb	183	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.1.2_10583	54.3	89.7	ColabFold	enterovirus_D68_CF-AAR98503.1.1.2_10583_relaxed.pdb	194	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.3_10583	72.7	85.9	ColabFold	enterovirus_D68_CF-AAR98503.1.3_10583_relaxed.pdb	235	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.2_10583	57.9	88.9	ColabFold	enterovirus_D68_CF-AAR98503.1.2_10583_relaxed.pdb	248	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.4_10583	58.7	75.5	ColabFold	enterovirus_D68_CF-AAR98503.1.4_10583_relaxed.pdb	309	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAQ19942.1_10584	59.1	75.9	ColabFold	enterovirus_D68_CF-AAQ19942.1_10584_relaxed.pdb	312	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
enterovirus_D68	AAR98503.1.7_10583	74.0	87.8	ColabFold	enterovirus_D68_CF-AAR98503.1.7_10583_relaxed.pdb	330	ssRNA(+)	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus D	
