nomburg_cluster_id	nomburg_cluster_representative	nomburg_protein_name	gene_name	ncbi_id	virus	taxon_id	nomburg_cluster_count	superkingdom	phylum	class	order	family	genus	species	structure_filepaths
734	GP91__YP_007417857__Caviid_betaherpesvirus_2__33706	protein_UL91__YP_081538__Human_betaherpesvirus_5__10359	protein_UL91	YP_081538	Human_betaherpesvirus_5	;10359;	12	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/protein_UL91__YP_081538__Human_betaherpesvirus_5__10359.pdb
734	GP91__YP_007417857__Caviid_betaherpesvirus_2__33706	protein_UL91__YP_002608282__Human_herpesvirus_5__10359	protein_UL91	YP_002608282	Human_herpesvirus_5	;10359;	12	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/protein_UL91__YP_002608282__Human_herpesvirus_5__10359.pdb
1554	virion_protein_US10__YP_009137146__Human_alphaherpesvirus_1__10298	virion_protein_US10__YP_009137146__Human_alphaherpesvirus_1__10298	virion_protein_US10	YP_009137146	Human_alphaherpesvirus_1	;10298;	6	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_1	viral_structures/Herpesviridae/virion_protein_US10__YP_009137146__Human_alphaherpesvirus_1__10298.pdb
1554	virion_protein_US10__YP_009137146__Human_alphaherpesvirus_1__10298	virion_protein_US10__YP_009137223__Human_alphaherpesvirus_2__10310	virion_protein_US10	YP_009137223	Human_alphaherpesvirus_2	;10310;	6	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_2	viral_structures/Herpesviridae/virion_protein_US10__YP_009137223__Human_alphaherpesvirus_2__10310.pdb
1554	virion_protein_US10__YP_009137146__Human_alphaherpesvirus_1__10298	virion_protein_US10__YP_443917__Papiine_alphaherpesvirus_2__340907	virion_protein_US10	YP_443917	Papiine_alphaherpesvirus_2	;340907;	6	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Papiine_alphaherpesvirus_2	viral_structures/Herpesviridae/virion_protein_US10__YP_443917__Papiine_alphaherpesvirus_2__340907.pdb
1554	virion_protein_US10__YP_009137146__Human_alphaherpesvirus_1__10298	virion_protein_US10__NP_851930__Macacine_alphaherpesvirus_1__10325	virion_protein_US10	NP_851930	Macacine_alphaherpesvirus_1	;10325;	6	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine_alphaherpesvirus_1	viral_structures/Herpesviridae/virion_protein_US10__NP_851930__Macacine_alphaherpesvirus_1__10325.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	VITF-3_34kda_subunit__YP_009408507__NY_014_poxvirus__2025360	VITF-3_34kda_subunit	YP_009408507	NY_014_poxvirus	;2025360;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Centapoxvirus	NY_014_poxvirus	viral_structures/Poxviridae/VITF-3_34kda_subunit__YP_009408507__NY_014_poxvirus__2025360.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	99R_protein__NP_073484__Yaba-like_disease_virus__132475	99R_protein	NP_073484	Yaba-like_disease_virus	;132475;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/99R_protein__NP_073484__Yaba-like_disease_virus__132475.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	99R__NP_938354__Yaba_monkey_tumor_virus__38804	99R	NP_938354	Yaba_monkey_tumor_virus	;38804;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba_monkey_tumor_virus	viral_structures/Poxviridae/99R__NP_938354__Yaba_monkey_tumor_virus__38804.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	ORF084_intermediate_transcription_factor_VITF-3__NP_957861__Orf_virus__10258	ORF084_intermediate_transcription_factor_VITF-3	NP_957861	Orf_virus	;10258;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Orf_virus	viral_structures/Poxviridae/ORF084_intermediate_transcription_factor_VITF-3__NP_957861__Orf_virus__10258.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	hypothetical_protein_VARVgp112__NP_042156__Variola_virus__10255	hypothetical_protein_VARVgp112	NP_042156	Variola_virus	;10255;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/hypothetical_protein_VARVgp112__NP_042156__Variola_virus__10255.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	VITF-3_small_subunit__YP_010085585__Akhmeta_virus__2200830	VITF-3_small_subunit	YP_010085585	Akhmeta_virus	;2200830;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/VITF-3_small_subunit__YP_010085585__Akhmeta_virus__2200830.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	Intermediate_transcription_factor_VITF-3_-1-__YP_010377116__Monkeypox_virus__10244	Intermediate_transcription_factor_VITF-3_-1-	YP_010377116	Monkeypox_virus	;10244;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/Intermediate_transcription_factor_VITF-3_-1-__YP_010377116__Monkeypox_virus__10244.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	32kDa_small_subunit_of_transcription_factor_VITF-3__YP_233009__Vaccinia_virus__10245	32kDa_small_subunit_of_transcription_factor_VITF-3	YP_233009	Vaccinia_virus	;10245;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/32kDa_small_subunit_of_transcription_factor_VITF-3__YP_233009__Vaccinia_virus__10245.pdb
358	VITF-3__YP_009480635__Sea_otter_poxvirus__1416741	CPXV140_protein__NP_619923__Cowpox_virus__10243	CPXV140_protein	NP_619923	Cowpox_virus	;10243;	28	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox_virus	viral_structures/Poxviridae/CPXV140_protein__NP_619923__Cowpox_virus__10243.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A__NP_040910__Human_mastadenovirus_A__129875	control_protein_E1A	NP_040910	Human_mastadenovirus_A	;129875;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_A	viral_structures/Adenoviridae/control_protein_E1A__NP_040910__Human_mastadenovirus_A__129875.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A_243R__NP_040508__Human_mastadenovirus_C__129951	control_protein_E1A_243R	NP_040508	Human_mastadenovirus_C	;129951;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_C	viral_structures/Adenoviridae/control_protein_E1A_243R__NP_040508__Human_mastadenovirus_C__129951.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A__NP_040845__Human_mastadenovirus_F__130309	control_protein_E1A	NP_040845	Human_mastadenovirus_F	;130309;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_F	viral_structures/Adenoviridae/control_protein_E1A__NP_040845__Human_mastadenovirus_F__130309.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A__NP_040507__Human_mastadenovirus_C__129951	control_protein_E1A	NP_040507	Human_mastadenovirus_C	;129951;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_C	viral_structures/Adenoviridae/control_protein_E1A__NP_040507__Human_mastadenovirus_C__129951.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A__YP_002213765__Human_mastadenovirus_B__108098	control_protein_E1A	YP_002213765	Human_mastadenovirus_B	;108098;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_B	viral_structures/Adenoviridae/control_protein_E1A__YP_002213765__Human_mastadenovirus_B__108098.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A__YP_002213798__Human_mastadenovirus_B__108098	control_protein_E1A	YP_002213798	Human_mastadenovirus_B	;108098;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_B	viral_structures/Adenoviridae/control_protein_E1A__YP_002213798__Human_mastadenovirus_B__108098.pdb
537	E1A__YP_009174140__Simian_adenovirus_16__1715778	control_protein_E1A__YP_001974422__Human_mastadenovirus_D__130310	control_protein_E1A	YP_001974422	Human_mastadenovirus_D	;130310;	17	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_D	viral_structures/Adenoviridae/control_protein_E1A__YP_001974422__Human_mastadenovirus_D__130310.pdb
1550	virion_protein_US10__NP_077483__Cercopithecine_alphaherpesvirus_9__35246	virion_protein_US10__NP_040186__Human_alphaherpesvirus_3__10335	virion_protein_US10	NP_040186	Human_alphaherpesvirus_3	;10335;	6	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Human_alphaherpesvirus_3	viral_structures/Herpesviridae/virion_protein_US10__NP_040186__Human_alphaherpesvirus_3__10335.pdb
1550	virion_protein_US10__NP_077483__Cercopithecine_alphaherpesvirus_9__35246	virion_protein_US10__NP_040191__Human_alphaherpesvirus_3__10335	virion_protein_US10	NP_040191	Human_alphaherpesvirus_3	;10335;	6	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Human_alphaherpesvirus_3	viral_structures/Herpesviridae/virion_protein_US10__NP_040191__Human_alphaherpesvirus_3__10335.pdb
11951	ORF3__YP_009505754__Torque_teno_midi_virus_4__2065045	ORF3__YP_009505754__Torque_teno_midi_virus_4__2065045	ORF3	YP_009505754	Torque_teno_midi_virus_4	;2065045;	1	Viruses	NA	NA	NA	Anelloviridae	Gammatorquevirus	Torque_teno_midi_virus_4	viral_structures/Anelloviridae/ORF3__YP_009505754__Torque_teno_midi_virus_4__2065045.pdb
11928	hypothetical_protein__YP_009022027__Circo-like_virus-Brazil_hs1__1346815	hypothetical_protein__YP_009022027__Circo-like_virus-Brazil_hs1__1346815	hypothetical_protein	YP_009022027	Circo-like_virus-Brazil_hs1	;1346815;	1	Viruses	NA	NA	NA	undefined_family	NA	Circo-like_virus-Brazil_hs1	viral_structures/undefined_family/hypothetical_protein__YP_009022027__Circo-like_virus-Brazil_hs1__1346815.pdb
925	surface_protein__YP_009046000__Tent-making_bat_hepatitis_B_virus__1508712	middle_envelope_protein__YP_009173870__Hepatitis_B_virus__10407	middle_envelope_protein	YP_009173870	Hepatitis_B_virus	;10407;	9	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Orthohepadnavirus	Hepatitis_B_virus	viral_structures/Hepadnaviridae/middle_envelope_protein__YP_009173870__Hepatitis_B_virus__10407.pdb
925	surface_protein__YP_009046000__Tent-making_bat_hepatitis_B_virus__1508712	small_envelope_protein__YP_009173871__Hepatitis_B_virus__10407	small_envelope_protein	YP_009173871	Hepatitis_B_virus	;10407;	9	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Orthohepadnavirus	Hepatitis_B_virus	viral_structures/Hepadnaviridae/small_envelope_protein__YP_009173871__Hepatitis_B_virus__10407.pdb
925	surface_protein__YP_009046000__Tent-making_bat_hepatitis_B_virus__1508712	large_envelope_protein__YP_009173869__Hepatitis_B_virus__10407	large_envelope_protein	YP_009173869	Hepatitis_B_virus	;10407;	9	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Orthohepadnavirus	Hepatitis_B_virus	viral_structures/Hepadnaviridae/large_envelope_protein__YP_009173869__Hepatitis_B_virus__10407.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	control_protein_E3_12.5K__YP_001551768__Human_mastadenovirus_C__129951	control_protein_E3_12.5K	YP_001551768	Human_mastadenovirus_C	;129951;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_C	viral_structures/Adenoviridae/control_protein_E3_12.5K__YP_001551768__Human_mastadenovirus_C__129951.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	control_protein_E3_12.5K__YP_001974432__Human_mastadenovirus_D__130310	control_protein_E3_12.5K	YP_001974432	Human_mastadenovirus_D	;130310;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_D	viral_structures/Adenoviridae/control_protein_E3_12.5K__YP_001974432__Human_mastadenovirus_D__130310.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	control_protein_E3_12.5K__YP_002213819__Human_mastadenovirus_B__108098	control_protein_E3_12.5K	YP_002213819	Human_mastadenovirus_B	;108098;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_B	viral_structures/Adenoviridae/control_protein_E3_12.5K__YP_002213819__Human_mastadenovirus_B__108098.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	E3_12.5K__YP_009246396__Bat_mastadenovirus_WIV10__1788432	E3_12.5K	YP_009246396	Bat_mastadenovirus_WIV10	;1788432;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV10	viral_structures/Adenoviridae/E3_12.5K__YP_009246396__Bat_mastadenovirus_WIV10__1788432.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	E3_12.5K__YP_009246363__Bat_mastadenovirus_WIV9__1788436	E3_12.5K	YP_009246363	Bat_mastadenovirus_WIV9	;1788436;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV9	viral_structures/Adenoviridae/E3_12.5K__YP_009246363__Bat_mastadenovirus_WIV9__1788436.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	control_protein_E3_12.5K__NP_040929__Human_mastadenovirus_A__129875	control_protein_E3_12.5K	NP_040929	Human_mastadenovirus_A	;129875;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_A	viral_structures/Adenoviridae/control_protein_E3_12.5K__NP_040929__Human_mastadenovirus_A__129875.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	control_protein_E3_12.5K__YP_002213786__Human_mastadenovirus_B__108098	control_protein_E3_12.5K	YP_002213786	Human_mastadenovirus_B	;108098;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_B	viral_structures/Adenoviridae/control_protein_E3_12.5K__YP_002213786__Human_mastadenovirus_B__108098.pdb
428	E3__YP_009162339__Equine_adenovirus_2__67603	E3_12.5K__YP_009246435__Bat_mastadenovirus_WIV11__1788433	E3_12.5K	YP_009246435	Bat_mastadenovirus_WIV11	;1788433;	23	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV11	viral_structures/Adenoviridae/E3_12.5K__YP_009246435__Bat_mastadenovirus_WIV11__1788433.pdb
11911	tat_protein__NP_056842__Human_immunodeficiency_virus_2__11709	tat_protein__NP_056842__Human_immunodeficiency_virus_2__11709	tat_protein	NP_056842	Human_immunodeficiency_virus_2	;11709;	1	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Lentivirus	Human_immunodeficiency_virus_2	viral_structures/Retroviridae/tat_protein__NP_056842__Human_immunodeficiency_virus_2__11709.pdb
11910	hypothetical_protein__YP_009508808__Cutavirus__1867125	hypothetical_protein__YP_009508808__Cutavirus__1867125	hypothetical_protein	YP_009508808	Cutavirus	;1867125;	1	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Cutavirus	viral_structures/Parvoviridae/hypothetical_protein__YP_009508808__Cutavirus__1867125.pdb
11903	hypothetical_protein_VARVgp190__NP_042234__Variola_virus__10255	hypothetical_protein_VARVgp190__NP_042234__Variola_virus__10255	hypothetical_protein_VARVgp190	NP_042234	Variola_virus	;10255;	1	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/hypothetical_protein_VARVgp190__NP_042234__Variola_virus__10255.pdb
11898	MC063L__NP_044014__Molluscum_contagiosum_virus_subtype_1__10280	MC063L__NP_044014__Molluscum_contagiosum_virus_subtype_1__10280	MC063L	NP_044014	Molluscum_contagiosum_virus_subtype_1	;10280;	1	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscum_contagiosum_virus_subtype_1	viral_structures/Poxviridae/MC063L__NP_044014__Molluscum_contagiosum_virus_subtype_1__10280.pdb
212	VP2__YP_009553185__Philantomba_monticola_polyomavirus_1__2170411	VP2__YP_009030018__New_Jersey_polyomavirus-2013__1497391	VP2	YP_009030018	New_Jersey_polyomavirus-2013	;1497391;	41	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	New_Jersey_polyomavirus-2013	viral_structures/Polyomaviridae/VP2__YP_009030018__New_Jersey_polyomavirus-2013__1497391.pdb
212	VP2__YP_009553185__Philantomba_monticola_polyomavirus_1__2170411	VP2__YP_009352868__LI_polyomavirus__1965344	VP2	YP_009352868	LI_polyomavirus	;1965344;	41	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	LI_polyomavirus	viral_structures/Polyomaviridae/VP2__YP_009352868__LI_polyomavirus__1965344.pdb
212	VP2__YP_009553185__Philantomba_monticola_polyomavirus_1__2170411	capsid_protein_VP2__YP_009111419__Merkel_cell_polyomavirus__493803	capsid_protein_VP2	YP_009111419	Merkel_cell_polyomavirus	;493803;	41	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Merkel_cell_polyomavirus	viral_structures/Polyomaviridae/capsid_protein_VP2__YP_009111419__Merkel_cell_polyomavirus__493803.pdb
212	VP2__YP_009553185__Philantomba_monticola_polyomavirus_1__2170411	VP3__YP_009030019__New_Jersey_polyomavirus-2013__1497391	VP3	YP_009030019	New_Jersey_polyomavirus-2013	;1497391;	41	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	New_Jersey_polyomavirus-2013	viral_structures/Polyomaviridae/VP3__YP_009030019__New_Jersey_polyomavirus-2013__1497391.pdb
11884	membrane_glycoprotein_E3_CR1-alpha__YP_002640220__Human_mastadenovirus_A__129875	membrane_glycoprotein_E3_CR1-alpha__YP_002640220__Human_mastadenovirus_A__129875	membrane_glycoprotein_E3_CR1-alpha	YP_002640220	Human_mastadenovirus_A	;129875;	1	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_A	viral_structures/Adenoviridae/membrane_glycoprotein_E3_CR1-alpha__YP_002640220__Human_mastadenovirus_A__129875.pdb
679	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	hypothetical_protein_VARVgp098__NP_042142__Variola_virus__10255	hypothetical_protein_VARVgp098	NP_042142	Variola_virus	;10255;	13	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/hypothetical_protein_VARVgp098__NP_042142__Variola_virus__10255.pdb
679	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	IMV_membrane_protein__YP_010085570__Akhmeta_virus__2200830	IMV_membrane_protein	YP_010085570	Akhmeta_virus	;2200830;	13	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/IMV_membrane_protein__YP_010085570__Akhmeta_virus__2200830.pdb
679	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	CPXV125_protein__NP_619909__Cowpox_virus__10243	CPXV125_protein	NP_619909	Cowpox_virus	;10243;	13	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox_virus	viral_structures/Poxviridae/CPXV125_protein__NP_619909__Cowpox_virus__10243.pdb
679	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	Carbonic_anhydrase	YP_010377102	Monkeypox_virus	;10244;	13	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244.pdb
679	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	Carbonic_anhydrase__YP_009408493__NY_014_poxvirus__2025360	Carbonic_anhydrase	YP_009408493	NY_014_poxvirus	;2025360;	13	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Centapoxvirus	NY_014_poxvirus	viral_structures/Poxviridae/Carbonic_anhydrase__YP_009408493__NY_014_poxvirus__2025360.pdb
679	Carbonic_anhydrase__YP_010377102__Monkeypox_virus__10244	IMV_membrane_protein__YP_232995__Vaccinia_virus__10245	IMV_membrane_protein	YP_232995	Vaccinia_virus	;10245;	13	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/IMV_membrane_protein__YP_232995__Vaccinia_virus__10245.pdb
840	neurovirulence_protein_ICP34.5__YP_009137211__Human_alphaherpesvirus_2__10310	neurovirulence_protein_ICP34.5__YP_009137211__Human_alphaherpesvirus_2__10310	neurovirulence_protein_ICP34.5	YP_009137211	Human_alphaherpesvirus_2	;10310;	10	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_2	viral_structures/Herpesviridae/neurovirulence_protein_ICP34.5__YP_009137211__Human_alphaherpesvirus_2__10310.pdb
840	neurovirulence_protein_ICP34.5__YP_009137211__Human_alphaherpesvirus_2__10310	neurovirulence_protein_ICP34.5__YP_009137073__Human_alphaherpesvirus_1__10298	neurovirulence_protein_ICP34.5	YP_009137073	Human_alphaherpesvirus_1	;10298;	10	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_1	viral_structures/Herpesviridae/neurovirulence_protein_ICP34.5__YP_009137073__Human_alphaherpesvirus_1__10298.pdb
